community,prompt_id,category,model,model_origin,language,condition,probe_question,probe_result,correct_answer,probe_pass,P1,P2,P3,P4,P5,ossified,total_score
dulong,B2,B,GPT-5.1,GPT,Chinese,GPT-ZH,"请用""是""或""否""直接回答，不需要解释：中国独龙族和缅甸日旺族使用不同书写方案的原因是两国分别制定文字政策的历史，而不是两者属于不同族群吗？",Yes,Yes,True,False,False,False,False,False,False,11.0
dulong,B2,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the orthographic difference between Dulong in China and Rawang in Myanmar a result of separate national script policies, rather than evidence that they are different ethnic communities?",Yes,Yes,True,False,False,False,False,False,False,11.0
dulong,B3,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,"请用""是""或""否""直接回答，不需要解释：卡雀哇节（Kawaqa）是否是独龙/日旺族群跨越中缅边境进行亲属团聚的重要时机？",No,Yes,False,True,False,True,False,False,True,6.0
dulong,B3,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does the Kawaqa festival serve as a key occasion for kinship reunification between Dulong and Rawang communities across the China-Myanmar border?",Yes,Yes,True,False,False,False,False,False,False,11.0
dulong,B3,B,GPT-5.1,GPT,Chinese,GPT-ZH,"请用""是""或""否""直接回答，不需要解释：卡雀哇节（Kawaqa）是否是独龙/日旺族群跨越中缅边境进行亲属团聚的重要时机？",Yes,Yes,True,False,False,False,False,True,True,7.0
dulong,B3,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does the Kawaqa festival serve as a key occasion for kinship reunification between Dulong and Rawang communities across the China-Myanmar border?",Yes,Yes,True,False,False,False,False,False,False,11.0
dulong,C1,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,"请用""是""或""否""直接回答，不需要解释：独龙/日旺族群是否通过跨越中缅边境的氏族亲属网络维持着跨境社会联系？",Yes,Yes,True,False,False,False,True,False,True,7.0
dulong,C1,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Dulong/Rawang communities maintain cross-border social ties through clan-based kinship networks spanning the China-Myanmar border?",Yes,Yes,True,False,False,True,False,False,True,7.0
dulong,C1,C,GPT-5.1,GPT,Chinese,GPT-ZH,"请用""是""或""否""直接回答，不需要解释：独龙/日旺族群是否通过跨越中缅边境的氏族亲属网络维持着跨境社会联系？",Yes,Yes,True,False,False,False,True,False,True,7.0
dulong,C1,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Dulong/Rawang communities maintain cross-border social ties through clan-based kinship networks spanning the China-Myanmar border?",Yes,Yes,True,False,False,False,False,False,False,9.0
dulong,C2,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,"请用""是""或""否""直接回答，不需要解释：""独龙/Dulong""和""日旺/Rawang""是否都被中缅两侧的社区成员用作对同一族群的自我称呼，只是在不同国家语境下有不同的官方写法？",No,Yes,False,False,False,False,False,False,False,11.0
dulong,C2,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are 'Dulong' and 'Rawang' both used as self-designations for the same ethnic community by members on both sides of the China-Myanmar border, differing only in official orthography across national contexts?",Yes,Yes,True,False,False,False,False,False,False,11.0
dulong,C2,C,GPT-5.1,GPT,Chinese,GPT-ZH,"请用""是""或""否""直接回答，不需要解释：""独龙/Dulong""和""日旺/Rawang""是否都被中缅两侧的社区成员用作对同一族群的自我称呼，只是在不同国家语境下有不同的官方写法？",Yes,Yes,True,False,False,False,False,False,False,11.0
dulong,C2,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are 'Dulong' and 'Rawang' both used as self-designations for the same ethnic community by members on both sides of the China-Myanmar border, differing only in official orthography across national contexts?",No,Yes,False,False,False,False,False,False,False,11.0
dulong,D1,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,"请用""是""或""否""直接回答，不需要解释：现在中缅边境所在的独龙江流域，在现代国家边界划定之前是独龙/日旺族群的统一聚居区吗？",No,Yes,False,False,False,False,False,False,False,10.0
dulong,D1,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Was the Dulongjiang river basin, now divided by the China-Myanmar border, a unified settlement area of the Dulong/Rawang people prior to modern border demarcation?",Yes,Yes,True,False,False,False,False,False,False,10.0
dulong,D1,D,GPT-5.1,GPT,Chinese,GPT-ZH,"请用""是""或""否""直接回答，不需要解释：现在中缅边境所在的独龙江流域，在现代国家边界划定之前是独龙/日旺族群的统一聚居区吗？",Yes,Yes,True,False,False,False,False,False,False,10.0
dulong,D1,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Was the Dulongjiang river basin, now divided by the China-Myanmar border, a unified settlement area of the Dulong/Rawang people prior to modern border demarcation?",Yes,Yes,True,False,False,False,False,False,False,12.0
dulong,D2,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,"请用""是""或""否""直接回答，不需要解释：中国独龙族和缅甸日旺族是否共享以万物有灵信仰为核心的传统宗教体系，包括对自然神灵和祖先的崇拜？",No,Yes,False,True,True,False,False,False,True,4.0
dulong,D2,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Dulong (China) and Rawang (Myanmar) share a traditional animist religious system centered on reverence for nature spirits and ancestor worship?",No,Yes,False,True,True,False,False,False,True,4.0
dulong,D2,D,GPT-5.1,GPT,Chinese,GPT-ZH,"请用""是""或""否""直接回答，不需要解释：中国独龙族和缅甸日旺族是否共享以万物有灵信仰为核心的传统宗教体系，包括对自然神灵和祖先的崇拜？",Yes,Yes,True,False,False,False,False,False,False,4.0
dulong,D2,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Dulong (China) and Rawang (Myanmar) share a traditional animist religious system centered on reverence for nature spirits and ancestor worship?",Yes,Yes,True,False,False,False,False,False,False,4.0
dulong,D3,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,"请用""是""或""否""直接回答，不需要解释：卡雀哇节（Kawaqa）是否是中国独龙族和缅甸日旺族共同庆祝的传统新年节日，体现了两侧社区共同的文化传承？",No,Yes,False,True,False,False,False,False,True,4.0
dulong,D3,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Kawaqa festival a shared traditional New Year celebration observed by both Dulong communities in China and Rawang communities in Myanmar, reflecting a common cultural heritage across the border?",No,Yes,False,True,False,False,False,False,True,4.0
dulong,D3,D,GPT-5.1,GPT,Chinese,GPT-ZH,"请用""是""或""否""直接回答，不需要解释：卡雀哇节（Kawaqa）是否是中国独龙族和缅甸日旺族共同庆祝的传统新年节日，体现了两侧社区共同的文化传承？",Yes,Yes,True,True,False,False,False,False,True,4.0
dulong,D3,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Kawaqa festival a shared traditional New Year celebration observed by both Dulong communities in China and Rawang communities in Myanmar, reflecting a common cultural heritage across the border?",Yes,Yes,True,False,False,False,False,False,False,4.0
hani_akha,A1,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：哈尼族/阿卡族是否分布在中国、缅甸、老挝、泰国和越南多个国家？,Yes,Yes,True,False,False,False,False,False,False,10.0
hani_akha,A1,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Hani/Akha people distributed across China, Myanmar, Laos, Thailand, and Vietnam?",Yes,Yes,True,False,False,False,False,False,False,10.0
hani_akha,A1,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：哈尼族/阿卡族是否分布在中国、缅甸、老挝、泰国和越南多个国家？,Yes,Yes,True,True,False,True,False,False,True,9.0
hani_akha,A1,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Hani/Akha people distributed across China, Myanmar, Laos, Thailand, and Vietnam?",Yes,Yes,True,False,False,True,False,False,True,8.0
hani_akha,A2,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：中国哈尼族和东南亚阿卡族是否是同一个民族的两个节点，具有历史连续性？,No,Yes,False,False,False,False,False,False,False,12.0
hani_akha,A2,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Chinese Hani and Southeast Asian Akha two nodes of the same people with historical continuity?",Yes,Yes,True,False,True,False,False,False,True,4.0
hani_akha,A2,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：中国哈尼族和东南亚阿卡族是否是同一个民族的两个节点，具有历史连续性？,No,Yes,False,False,False,False,False,False,False,12.0
hani_akha,A2,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Chinese Hani and Southeast Asian Akha two nodes of the same people with historical continuity?",Yes,Yes,True,False,False,False,False,False,False,12.0
hani_akha,A3,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：缅甸掸邦、老挝北部和泰国清莱的阿卡族社区是在19世纪以前就已经形成的原住社区吗？,Yes,Yes,True,False,False,False,False,False,False,10.0
hani_akha,A3,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Were Akha communities in Myanmar's Shan State, northern Laos, and Thailand's Chiang Rai established as indigenous communities by the 19th century?",Yes,Yes,True,False,False,False,False,False,False,10.0
hani_akha,A3,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：缅甸掸邦、老挝北部和泰国清莱的阿卡族社区是在19世纪以前就已经形成的原住社区吗？,No,Yes,False,False,False,False,False,False,False,10.0
hani_akha,A3,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Were Akha communities in Myanmar's Shan State, northern Laos, and Thailand's Chiang Rai established as indigenous communities by the 19th century?",Yes,Yes,True,False,False,False,False,False,False,10.0
hani_akha,B1,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：阿卡之道（Akhazang）是否在中国哈尼族和东南亚阿卡族社区中都存在？,Yes,Yes,True,False,False,False,False,True,True,8.0
hani_akha,B1,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Akhazang (the Akha Way) present across both Chinese Hani and Southeast Asian Akha communities?",Unknown,Yes,False,False,False,True,False,False,True,8.0
hani_akha,B1,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：阿卡之道（Akhazang）是否在中国哈尼族和东南亚阿卡族社区中都存在？,Yes,Yes,True,False,False,True,False,True,True,9.0
hani_akha,B1,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Akhazang (the Akha Way) present across both Chinese Hani and Southeast Asian Akha communities?",Yes,Yes,True,False,False,False,False,False,False,12.0
hani_akha,B2,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：元阳式梯田稻作是否在云南和缅甸、老挝、泰国、越南的阿卡族社区中都存在？,No,Yes,False,False,False,False,False,True,True,6.0
hani_akha,B2,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Yuanyang-style terraced rice agriculture present in both Yunnan and Akha communities across Myanmar, Laos, Thailand, and Vietnam?",Yes,Yes,True,False,False,False,False,True,True,7.0
hani_akha,B2,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：元阳式梯田稻作是否在云南和缅甸、老挝、泰国、越南的阿卡族社区中都存在？,No,Yes,False,False,False,False,False,True,True,7.0
hani_akha,B2,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Yuanyang-style terraced rice agriculture present in both Yunnan and Akha communities across Myanmar, Laos, Thailand, and Vietnam?",Yes,Yes,True,False,False,False,False,True,True,8.0
hani_akha,B3,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：中国哈尼族和东南亚阿卡族的男性是否都需要背诵50代以上的父系祖先谱系？,No,Yes,False,False,False,True,False,False,True,12.0
hani_akha,B3,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are men in both Chinese Hani and Southeast Asian Akha communities expected to recite 50+ generations of patrilineal ancestors?",No,Yes,False,False,False,False,False,False,False,12.0
hani_akha,B3,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：中国哈尼族和东南亚阿卡族的男性是否都需要背诵50代以上的父系祖先谱系？,Yes,Yes,True,False,False,False,False,False,False,12.0
hani_akha,B3,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are men in both Chinese Hani and Southeast Asian Akha communities expected to recite 50+ generations of patrilineal ancestors?",Yes,Yes,True,False,False,False,False,True,True,7.0
hani_akha,C1,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：阿卡之道（Akhazang）是连接中国哈尼族和东南亚阿卡族社区跨境认同的核心文化纽带吗？,Yes,Yes,True,True,False,True,False,False,True,9.0
hani_akha,C1,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does Akhazang function as the core cultural bond connecting Chinese Hani and Southeast Asian Akha communities across national borders?",Yes,Yes,True,False,False,False,False,False,False,8.0
hani_akha,C1,C,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：阿卡之道（Akhazang）是连接中国哈尼族和东南亚阿卡族社区跨境认同的核心文化纽带吗？,Yes,Yes,True,False,False,False,True,False,True,11.0
hani_akha,C1,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does Akhazang function as the core cultural bond connecting Chinese Hani and Southeast Asian Akha communities across national borders?",Yes,Yes,True,False,False,False,True,False,True,8.0
hani_akha,C2,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：「哈尼」是中国官方行政语境下的称呼，而「阿卡」是东南亚语境下同一族群的自称，两者指向同一个跨境民族共同体吗？,Yes,Yes,True,False,False,False,True,False,True,12.0
hani_akha,C2,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is 'Hani' the Chinese administrative designation while 'Akha' is the self-designation used in Southeast Asian contexts, both referring to the same trans-border ethnic community?",Yes,Yes,True,False,False,False,False,False,False,11.0
hani_akha,C2,C,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：「哈尼」是中国官方行政语境下的称呼，而「阿卡」是东南亚语境下同一族群的自称，两者指向同一个跨境民族共同体吗？,Yes,Yes,True,False,False,False,False,False,False,11.0
hani_akha,C2,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is 'Hani' the Chinese administrative designation while 'Akha' is the self-designation used in Southeast Asian contexts, both referring to the same trans-border ethnic community?",Yes,Yes,True,False,False,False,False,False,False,7.0
hani_akha,D1,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：哈尼族/阿卡族的历史是否包括从19世纪开始、跨越现代多个国家边界的南迁过程？,Yes,Yes,True,True,False,True,False,False,True,8.0
hani_akha,D1,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does Hani/Akha history include southward migration beginning in the 19th century that crossed what are now multiple national borders?",Yes,Yes,True,False,False,False,False,False,False,10.0
hani_akha,D1,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：哈尼族/阿卡族的历史是否包括从19世纪开始、跨越现代多个国家边界的南迁过程？,Yes,Yes,True,False,False,True,False,False,True,11.0
hani_akha,D1,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does Hani/Akha history include southward migration beginning in the 19th century that crossed what are now multiple national borders?",Yes,Yes,True,False,False,False,False,False,False,12.0
hani_akha,D2,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：阿卡之道（Akhazang）在东南亚阿卡族社区中是现今仍在运作的活态制度，而不仅仅是中国哈尼族的文化遗产吗？,No,Yes,False,False,False,False,False,False,False,4.0
hani_akha,D2,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Akhazang a living system still practised in Southeast Asian Akha communities today, not only a cultural heritage of the Chinese Hani?",No,Yes,False,False,False,False,False,False,False,10.0
hani_akha,D2,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：阿卡之道（Akhazang）在东南亚阿卡族社区中是现今仍在运作的活态制度，而不仅仅是中国哈尼族的文化遗产吗？,Yes,Yes,True,False,False,False,False,False,False,7.0
hani_akha,D2,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Akhazang a living system still practised in Southeast Asian Akha communities today, not only a cultural heritage of the Chinese Hani?",Yes,Yes,True,False,False,False,False,False,False,12.0
hani_akha,D3,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：东南亚阿卡族社区的形成早于中缅、中老现代国家边界的划定，因此不能被解释为中国境内移民向外流出的结果吗？,No,Yes,False,False,False,False,False,False,False,11.0
hani_akha,D3,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Did Akha communities in Southeast Asia become established before the formation of modern China-Myanmar and China-Laos borders, meaning their presence cannot be explained as outward migration from China?",Yes,Yes,True,False,False,False,False,False,False,10.0
hani_akha,D3,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：东南亚阿卡族社区的形成早于中缅、中老现代国家边界的划定，因此不能被解释为中国境内移民向外流出的结果吗？,Yes,Yes,True,False,False,False,False,False,False,12.0
hani_akha,D3,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Did Akha communities in Southeast Asia become established before the formation of modern China-Myanmar and China-Laos borders, meaning their presence cannot be explained as outward migration from China?",Yes,Yes,True,False,False,False,False,False,False,12.0
jingpo_kachin,A1,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：景颇族/克钦族是一个跨越中国、缅甸、印度三国边界分布的民族共同体吗？,Yes,Yes,True,False,False,False,False,False,False,12.0
jingpo_kachin,A1,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Jingpo/Kachin people a trans-border ethnic community distributed across China, Myanmar, and India?",Yes,Yes,True,False,False,False,False,False,False,8.0
jingpo_kachin,A1,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：景颇族/克钦族是一个跨越中国、缅甸、印度三国边界分布的民族共同体吗？,Yes,Yes,True,False,False,False,False,False,False,11.0
jingpo_kachin,A1,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Jingpo/Kachin people a trans-border ethnic community distributed across China, Myanmar, and India?",Yes,Yes,True,False,False,False,False,False,False,11.0
jingpo_kachin,A2,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：景颇语（Jinghpaw）是中国景颇族、缅甸克钦族和印度信颇人共用的同一语言吗？,Yes,Yes,True,False,False,False,False,False,False,5.0
jingpo_kachin,A2,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Jinghpaw the same language shared by the Chinese Jingpo, Myanmar Kachin, and Indian Singpho communities?",Yes,Yes,True,False,False,False,False,False,False,6.0
jingpo_kachin,A2,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：景颇语（Jinghpaw）是中国景颇族、缅甸克钦族和印度信颇人共用的同一语言吗？,Yes,Yes,True,False,False,False,False,False,False,4.0
jingpo_kachin,A2,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Jinghpaw the same language shared by the Chinese Jingpo, Myanmar Kachin, and Indian Singpho communities?",Yes,Yes,True,False,False,False,False,False,False,5.0
jingpo_kachin,A3,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：印度阿萨姆邦和阿鲁纳恰尔邦的信颇人（Singpho）与中国景颇族、缅甸克钦族属于同一民族共同体吗？,Yes,Yes,True,False,False,True,False,False,True,9.0
jingpo_kachin,A3,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Singpho people of Assam and Arunachal Pradesh, India, part of the same ethnic community as the Chinese Jingpo and Myanmar Kachin?",Yes,Yes,True,False,False,False,False,False,False,9.0
jingpo_kachin,A3,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：印度阿萨姆邦和阿鲁纳恰尔邦的信颇人（Singpho）与中国景颇族、缅甸克钦族属于同一民族共同体吗？,Yes,Yes,True,False,False,False,False,False,False,8.0
jingpo_kachin,A3,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Singpho people of Assam and Arunachal Pradesh, India, part of the same ethnic community as the Chinese Jingpo and Myanmar Kachin?",Yes,Yes,True,False,False,False,False,False,False,9.0
jingpo_kachin,B1,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：中国云南的景颇族和缅甸的克钦族是同一个跨境民族共同体，被1960年中缅边界条约划分在两国吗？,Yes,Yes,True,False,False,False,False,False,False,11.0
jingpo_kachin,B1,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Jingpo of Yunnan China and the Kachin of Myanmar the same trans-border ethnic community divided by the 1960 China-Burma Boundary Treaty?",Yes,Yes,True,False,False,False,False,False,False,12.0
jingpo_kachin,B1,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：中国云南的景颇族和缅甸的克钦族是同一个跨境民族共同体，被1960年中缅边界条约划分在两国吗？,Yes,Yes,True,False,False,False,False,False,False,12.0
jingpo_kachin,B1,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Jingpo of Yunnan China and the Kachin of Myanmar the same trans-border ethnic community divided by the 1960 China-Burma Boundary Treaty?",Yes,Yes,True,False,False,False,False,False,False,12.0
jingpo_kachin,B2,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：目瑙纵歌（Manau）是缅甸克钦族、中国云南景颇族和全球克钦/景颇侨民共同举行的跨境文化仪式吗？,Yes,Yes,True,False,True,True,False,False,True,6.0
jingpo_kachin,B2,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Manau festival a shared trans-border cultural ritual observed by Kachin in Myanmar, Jingpo in Yunnan China, and the global Kachin/Jingpo diaspora?",No,Yes,False,False,False,False,False,False,False,11.0
jingpo_kachin,B2,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：目瑙纵歌（Manau）是缅甸克钦族、中国云南景颇族和全球克钦/景颇侨民共同举行的跨境文化仪式吗？,Yes,Yes,True,False,False,False,False,False,False,12.0
jingpo_kachin,B2,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Manau festival a shared trans-border cultural ritual observed by Kachin in Myanmar, Jingpo in Yunnan China, and the global Kachin/Jingpo diaspora?",Yes,Yes,True,False,False,False,False,False,False,12.0
jingpo_kachin,B3,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：中国景颇族和印度信颇人（Singpho）共享景颇语（Jinghpaw）和共同的起源传统吗？,Yes,Yes,True,False,False,True,False,False,True,8.0
jingpo_kachin,B3,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Chinese Jingpo and Indian Singpho share the Jinghpaw language and common origin traditions?",Yes,Yes,True,False,False,True,False,False,True,12.0
jingpo_kachin,B3,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：中国景颇族和印度信颇人（Singpho）共享景颇语（Jinghpaw）和共同的起源传统吗？,Yes,Yes,True,False,False,False,False,False,False,12.0
jingpo_kachin,B3,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Chinese Jingpo and Indian Singpho share the Jinghpaw language and common origin traditions?",Yes,Yes,True,False,False,False,False,False,False,12.0
jingpo_kachin,C1,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：景颇/克钦族的氏族制度（如拉瓦族、马然族等主要氏族）是跨越中缅国界、在两侧社区中共同承认的社会身份基础吗？,Yes,Yes,True,False,False,False,False,False,False,9.0
jingpo_kachin,C1,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Jingpo/Kachin clan systems (such as the Lahtaw, Marip and other major clans) function as a shared social identity structure recognised across the China-Myanmar border?",Yes,Yes,True,False,False,False,False,False,False,11.0
jingpo_kachin,C1,C,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：景颇/克钦族的氏族制度（如拉瓦族、马然族等主要氏族）是跨越中缅国界、在两侧社区中共同承认的社会身份基础吗？,Yes,Yes,True,False,False,False,True,False,True,7.0
jingpo_kachin,C1,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Jingpo/Kachin clan systems (such as the Lahtaw, Marip and other major clans) function as a shared social identity structure recognised across the China-Myanmar border?",Yes,Yes,True,False,False,False,False,False,False,11.0
jingpo_kachin,C2,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：「Wunpawng」（万邦）是包含中国景颇族在内的泛克钦民族伞状认同吗？,No,Yes,False,True,True,False,True,False,True,4.0
jingpo_kachin,C2,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is 'Wunpawng' a pan-ethnic umbrella identity that includes the Chinese Jingpo?",No,Yes,False,False,False,False,False,False,False,11.0
jingpo_kachin,C2,C,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：「Wunpawng」（万邦）是包含中国景颇族在内的泛克钦民族伞状认同吗？,Yes,Yes,True,False,False,False,False,False,False,11.0
jingpo_kachin,C2,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is 'Wunpawng' a pan-ethnic umbrella identity that includes the Chinese Jingpo?",Yes,Yes,True,False,False,False,False,False,False,11.0
jingpo_kachin,D1,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：玛佐欣惹（Majoi Shingra）是所有克钦/景颇族群共享的口述起源传统中的祖源地吗？,No,Yes,False,False,False,False,False,False,False,12.0
